"distribution: [0,3,3,2,2,2,1,1,1,0,0,0]"
"words: 200"
"errors: 266"
"haskell demerits lower: 265"
"seeds: "
"Equal -1490081304084660436, 3562477082869650716"
"Equal -534763862062760720, 2306309451475767632"
"Equal 8455308538806769366, 8982386753105222973"
"Equal 6029099293176552343, 4518406786740564933"
"Equal 3403485223671639732, -8518875458826425164"
"Equal 9131896052858961843, 4000036028497997149"
"Equal 6765020455454840201, 6018006774956875753"
"Equal 3046816447851089243, 7952232183540108798"
"Equal -4284399901671874464, 655978739271990597"
"Equal -5080748028815306022, 2966921219374427859"
"Equal -6831668291809493106, 3202709137169797176"
"Equal 5384669845448621505, 6043757204164899745"
"Equal 2864986214598376913, 4162962237264410527"
"Equal 4905256723540470300, -4757011242896806539"
"Equal 2105495579447832983, 2956202839254091279"
"Equal -2393329271517502362, -2003219434267865713"
"Equal -5300296387405547466, -5390672063850698478"
"Equal -4566494493157048773, 2511498192289845229"
"Equal 5343984391368997378, 7540389188328516112"
"Equal 7450406429953865052, 3583524271113718636"
"Equal 2577190818912090833, -6949393640972316343"
"Equal 533672181503592712, -4111857951490599857"
"Equal -647878059062512437, -1397827659019572470"
"Equal 3272959550743067528, 784288022954816483"
"Equal -1096532116757510542, -157884776745915046"
"Equal 284100854124871759, 8819143854691264969"
"Equal -8261632369538229722, -7186512899078646734"
"Equal 3681025236230118530, 555542588837688689"
"Equal 8811954099404440359, -2185284148293184972"
"Equal -1651196084854788564, -3938801251730110281"
"Equal -4160851775704815178, -3114759911677065318"
"Equal -7913487334568819969, 588971486787758954"
"Equal -8401473845474786106, -2404293985707262460"
"Equal -3508361989036828365, 7884502491690962409"
"Equal 5730782410400147571, 48842214026306876"
"Equal 5372875401512375991, 6866670595858868308"
"Equal 2286358442866774276, 3704089510797225483"
"Equal -6348971930392658263, -7912138274464944235"
"Equal 2038941687469984152, -3339645600426480758"
"Equal -898045439236914625, -850048696154996684"
"Equal 6120396668936967109, -1712174959796661954"
"Equal 5596132775143627063, -4636733475490907380"
"Equal -4932608941825448211, -2853476077299311793"
"Equal -7752162405898246979, -3965665672500659619"
"Equal -4456620695400085381, -3593809204002690881"
"Equal -2309998203548351733, -6438359236576580077"
"Equal 4701629552530805611, -1469147818975028399"
"Equal 1886567708817795309, 8173400875111086971"
"Equal 7751431791041301798, -7778423670673813783"
"Equal 4447320027253837193, 8385615769520339751"
"Equal 1852551092834562604, -8600533036035425218"
"Equal 4332781611343398062, -1980170339560680603"
"Equal 7032580975491805912, -6035667270287488978"
"Equal 2939933764450652315, -1682302038875095289"
"Equal -3815892271019737676, -9168803450621309949"
"Equal 9172611032671545431, 9043951728801668075"
"Equal 3518250422896721469, -8102472337483654409"
"Equal 6354234757077294939, -8058820576719134891"
"Equal -8615752309030594938, 299807338444224693"
"Equal -5118167225954034149, -1818475400798621867"
"Equal 3495319486425693317, 6382112704036414034"
"Equal 2615220644542813258, 2926929652950881041"
"Equal 3253435810891933383, 7941177326523770926"
"Equal 1228791926182886456, -781570655607729519"
"Equal 3902911967443595395, -3071356301668626891"
"Equal -2287576286566693385, -5753274379548449239"
"Equal 9130494295641610324, -1067653141089822247"
"Equal 669205820915434969, 7679893580641856869"
"Equal -6086792950451437241, -4009262567444763360"
"Equal -7829607193286128387, 4808786157634902920"
"Equal 6210967925948725901, -5577808077145124080"
"Equal -1344113976804994085, 7157965710407254358"
"Equal -2377950079877798406, -2424776610050963908"
"Equal 9059892059663011380, -7095444712377253001"
"Equal -6101987380910772663, 4028601733684571749"
"Equal 162315249952162798, 6582625305818021224"
"Equal 3505486598970632646, 6056134946813412681"
"Equal -4790140463854904850, -6387845876467791902"
"Equal 1902542971437632058, -4376571804787912826"
"Equal -4078474975970687754, -3999579966457247816"
"Equal -130926119029683289, 8213482327482019715"
"Equal 1415041574125125533, 1438395864342848469"
"Equal 2399145415042005527, 6769663219441529484"
"Equal 7798080058478847437, 1151695171171170804"
"Equal 879965492106516970, 3352589119259456059"
"Equal -6189223948746124572, -9063809935220431770"
"Haskell lower 7229246644309710315, 2807634778947721729"
"Equal 2332340772080324527, 975729552223768805"
"Equal -8097107104607953425, 2848545301829130656"
"Equal 3039926088017005820, -2463352491807979644"
"Equal 8466230454588277667, -2462367845392009270"
"Equal -8313791011218469407, 9020195464470093417"
"Equal -3500122375128248059, 4567352976475268818"
"Equal 178434021144880639, -3455292065523926501"
"Equal -7564077460872452652, 3550218453450919023"
"Equal 806625117586892387, -6218586357378761566"
"Equal -6912536905850185356, 6772340539511133237"
"Equal -2135678075330305369, 6636642321596004193"
"Equal 8612189762973665823, 4279969562155883980"
"Equal -2363972456556742848, 6550245921995275212"
"Equal -666737254748963437, -7884937844506613854"
"Equal -2899354764118520513, -7772175472843874217"
"Equal -1036603483625608166, -5595548643863822293"
"Equal -4439053480939248924, 8634042519871640143"
"Equal -3720217869530400438, -1428103632283939004"
"Equal 1082241275173620656, 7732770923682626109"
"Equal -4456126103332394512, 7393255061505499468"
"Equal -1221121973834849991, -3343209967930682589"
"Equal 5908950361048154861, -2099562642186757651"
"Equal 8445044238144394694, -2060430141964165169"
"Equal -5945691208974314141, -2711540824713684367"
"Equal 1675549470398303228, 5676812593879623771"
"Equal 8971114116427548769, -1856095251362533852"
"Equal 849181094634316143, -5392159155478174227"
"Equal -4649790904458224163, -8680009699640193727"
"Equal -6965768149881367981, 8784414757971667384"
"Equal 956939366592269762, -3956081126777235593"
"Equal 297900542110923114, -520152652837405565"
"Equal 100015029501703204, 7234971469927520952"
"Equal -6896308537718560169, -3471097989870419805"
"Equal 6613235035223495990, 7334119988241993513"
"Equal -7953520695090364522, -6434257968481359246"
"Equal -5479681999274674054, 7657925513398332765"
"Equal 7574254667410910659, -7067692665651798999"
"Equal 3561815633219184311, 5325367005661421959"
"Equal 126579285913211884, -6931039712213952456"
"Equal 6529959876491112413, 4829904157693907289"
"Equal 429357634956152236, -7515641837977434554"
"Equal 8805230691714714993, -8755715562971350663"
"Equal 7853203292891445935, 7793467520802755426"
"Equal 1210917704881776564, 4422440350292232605"
"Equal 1628179829602749757, -8484165608531419225"
"Equal -8419048628866722147, -8108242235688095317"
"Equal -4583883239811309082, 3341221923887591182"
"Equal -4336136280313032364, 2740434979779483035"
"Equal 2391875098173607410, -2754304429279216580"
"Equal -6249732602060067919, -8315342434493639798"
"Equal -3476201725296645490, -4860572402832231297"
"Equal 5004355781845957401, 7772101652588143206"
"Equal -2348354302185484169, -5118258315447199232"
"Equal -7924988271721029640, -7446296968524038752"
"Equal 3567548245489335828, -6653789355118227990"
"Equal 1263733224546765746, 2659296351859024660"
"Equal -7579900990804575916, 8789629360371910310"
"Equal 7093077113583382072, -598250102471881307"
"Equal 5306838965100988211, -2909633755709346841"
"Equal -4150905010337393057, 2819118078262155418"
"Equal -2587978265300334284, 4075135935670248050"
"Equal -5913742964852733438, -3300261240505435884"
"Equal -4181871266545912447, 5493417502149752498"
"Equal 3080490445894189397, 3823548311714038786"
"Equal 8674496556352566095, 2610619955643279639"
"Equal 2332093101924015878, 4929985191044339669"
"Equal -6133960499698430405, -6593978889512281570"
"Equal 1834569277419379379, 8350829143757803199"
"Equal 6917531410708035503, -8709033381703305880"
"Equal -2835685751742181748, 6770599978824462279"
"Equal -385775064085832886, 7326131059981160889"
"Equal -7188244984003446654, -4990970328242266883"
"Equal 7566125864886572164, -6933087135122915886"
"Equal 2450369099779803991, 8656134104712740444"
"Equal -1425410264196330997, 1423599194482183518"
"Equal 319012873739208351, 7530228453931861240"
"Equal -8775035124162693779, -2294990317074935919"
"Equal 255433491326093021, 3331308517814949361"
"Equal -7747340397925589584, 5443693322375932910"
"Equal -7772445590459223978, 8880417655948020475"
"Equal 2450841052242077006, 7950102400809998398"
"Equal 8269698704873784737, 7274479991338194843"
"Haskell lower 5575002623500097198, 2300713727598242357"
"Equal -1614355467698115912, -2026800061787673044"
"Equal -9076930563175110629, 5764416441616695649"
"Equal -8681873285301496456, 9040536639831459192"
"Haskell lower -1903510722497668273, 5713112800041644843"
"Equal -2676722676725632314, 1966700174788860691"
"Equal -8089490506078992667, 4532779477100233028"
"Equal 1241943293728004411, 7866493606184747359"
"Equal -5207500393373749993, -5181298629239588928"
"Equal -7825116206871381595, 257540682284754551"
"Equal -867152062515563713, 6631242265493267236"
"Equal 5156785373088653078, -4665612843844924823"
"Equal -6960491374496489903, 7590569854415376387"
"Equal 8371218999235853671, -623963996641285736"
"Equal 219860138388220572, 2262137972555420718"
"Equal 5474273936598762893, -2680883523160266623"
"Equal 5912018050171644742, 7595986025518769135"
"Equal 1758964920712006367, 4703718977014842586"
"Equal -6019182454369795634, 5459815653758987032"
"Equal 6668395146509134899, 6882814110493111108"
"Equal 3244354231761271133, -9115013283526068530"
"Equal 8976051226227798476, 2862599042186403929"
"Equal -3735446139759259622, 1557348596027086701"
"Equal 4954745680840064664, -1457493339418790419"
"Equal -5447686392531577577, -3579537588408628476"
"Equal 5197938330439228270, 9000457330850948374"
"Equal 2763645022953428163, 1220957011458673145"
"Equal 4023369906254802097, -7554307064774258654"
"Equal -3242254986175847928, 8465098299854382186"
"Equal 3124108557900736404, 793803227677940039"
"Equal -5823617144487972764, -9100544288828201958"
"Haskell lower 5812604681975018115, 7778730472040659618"
"Equal -1875151119603285225, 3279844530171424579"
"Equal -977558268327759540, -2838939338857874153"
"Equal -7919236012774565682, -5464149549898487373"
"Equal -928219363761500883, 3319311003604421616"
"Equal -7352553332720756674, -41690881209753974"
"Equal -8347024696765851019, -4209527628184389025"
"Equal 2678089316965758957, 5844049900134547933"
"Equal -6898565919977873476, -9033588181376310797"
"Equal 7430036039302334909, -4015283722972824964"
"Equal -5308790080184206426, 8217684905441388075"
"Equal -1690943287996894475, -2689483653055138306"
"Equal -8520646344541676029, 2310914780618575529"
"Equal -5093607498340135312, -7498772312324438035"
"Equal 6451050324477612648, 6849115568872298351"
"Equal -4247104149840993155, 286356805383827786"
"Equal -8249887223458816245, -8089903440780225895"
"Equal -8112108013485861679, 2811320562509653867"
"Equal -7384621107080722112, -4271758575645464141"
"Equal 2919944104348993223, 698938780738522169"
"Equal 350477890282443929, 183666870798656380"
"Equal 1779604927784460051, 4276717341618915421"
"Equal 6018846880560182241, 8716356123363766739"
"Equal -1811890476460070926, 4393604334398278255"
"Equal -287632486828781524, 4215355565561791702"
"Equal -8173473808994979746, -3123626673696614789"
"Equal -5787596598904717489, -4622362307896475462"
"Equal -1932256077934658944, 1061994757396102187"
"Equal -2201114465710487728, 5358786295115197566"
"Equal -871514531004856312, 1481389558081469890"
"Equal -8719910954917994715, -4796880303653064740"
"Equal 3641947840667394460, -8897015957670567228"
"Equal -2481695375158910832, 1288995504559647965"
"Equal -5013939559340648834, -7001391289075768233"
"Equal -6755009199298081358, 2985396650407426835"
"Equal -3656809574593016697, -8989922991298925748"
"Equal -763175561916684745, -2571190716339278609"
"Equal 9217529722874375701, 262570358740511251"
"Equal 1266496863272445681, -7084208320736873780"
"Equal -410905532133841839, 2739969516682670825"
"Equal -8654482475423452491, -2518617147510948118"
"Equal -3222372190733995084, -6275656100233964841"
"Equal -8343822442867709827, 780452193870120581"
"Equal 7020220498179969115, -3145501329673018408"
"Equal 8041526476598182033, 3282311817715443206"
"Equal 571628522709250320, -3239769486952338840"
"Equal -2102232167537916272, -5189325138395477544"
"Equal -9027710941646633692, 944196344682097651"
"Equal -6348032596953239145, 7247365173685197215"
"Equal -1735140506744228704, 2211463814015317069"
"Equal 980889897395822427, 1063732199520894639"
"Equal -8927724927606667398, 2388665004310544451"
"Equal -5000815252538120938, -2917969234494261169"
"Equal -2516440665490266115, -6229010428295255787"
"Equal 1315283279991741873, 7180594503869087667"
"Equal 755105345886362262, -2655459035319254797"
"Equal 4609198399637399712, 2827838847365013442"
"Equal 1838430431012720039, 2364023195055732228"
"Equal -5945453015632487592, 8070305599961809666"
"Equal -4717735355559902428, -8099375249331363902"
"Equal 7048342568278754860, 6387444356782615605"
"Equal -1469686758153056253, 3273969896000282055"
"Equal 6122128772688348848, 55914401107536107"
"Equal -7146888903234972119, -7224237491109197712"
"Equal 4407070909650981138, -7651385442410339464"
"Equal -8728089308739402994, 4821100598773812035"
"Equal -4977715977962249194, 2539394859042051942"
"Equal 6055136835101049390, 7626927956370105201"
"Equal -3166413794960737365, 2741941191368500213"
"Equal -839242618638564953, 8825285564482947449"
"Equal -810554856960008368, -5806972569583308847"
"Equal 7989287069646951334, 1006834033851826987"
"Haskell lower 8304220230762482434, 3897115776231088"
"Equal 5584925375601277521, 3066819330120226879"
"Equal -8278841909456603751, -970443390683813390"
"Equal -6449771363248593408, -147224398212880944"
"Equal -5225329964261870364, 2554723237475790485"
"Equal -5254756769846474001, 1030944019468177714"
"Equal -2477280053603358707, 8181404085686676086"
"Equal -1575546711827639560, 188332872185104303"
"Equal -8530162225876963686, -336553539419981189"
"Equal 8736821632232548078, -2714514651458415686"
"Equal 3014071564576931058, 6250495585696441326"
"Equal -6106572529342665270, -6487871025346544010"
"Haskell lower -4671482941130297341, 4671143154438857114"
"Equal 3007313363493919908, -5138117977676750878"
"Equal 5069541287552713065, 665685176540703236"
"Equal -1313637592470696923, 8933080717477733252"
"Equal 7576367250027583653, 1447749141532753356"
"Equal -8896086921637095711, 6623290701234504015"
"Equal -322311277522283892, 3790017399858962155"
"Equal 3135009044947537660, -1459941978890431031"
"Equal -160535874959658969, -4009198991186390784"
"Equal 625223960495532289, -1772529250662750968"
"Equal 5338528336016533748, 5806238620287869212"
"Equal -84380614965020088, 8359414027813153838"
"Equal 7219673314298778348, 4613221951198435259"
"Equal 6247712126740342741, 280412420336143688"
"Equal -6263291605398201944, -5974623107857495862"
"Equal 7655980533167652599, 3886828594293695148"
"Equal -4396779098856723304, -3791808109985592235"
"Equal 5253583041613527038, 1210462746840698291"
"Equal -4702767459083632011, -3236672798929665341"
"Equal -7070659688105486228, 387648591467734539"
"Equal -6994979882113251119, -5027023331637011740"
"Equal 1688537287434330235, 6860906637239206683"
"Equal 5844269243642565290, -3746881796958169220"
"Equal 5370267485798667706, -5143341887293832034"
"Equal -4677462983612734886, 7773485320405889512"
"Equal 6762194379594015518, 4061397457346180832"
"Equal -3834810746047032270, 2915418157094521016"
"Equal 5468531450064381673, 4351799233636770589"
"Equal 6667807045848505439, -6665171940736645445"
"Equal 2554850052623038438, -8136631302904433615"
"Equal 3916804960461865708, -8977133556758608438"
"Haskell lower -333128627583672806, 4354577194821815701"
"Equal 5282169349539566689, 525888310357225757"
"Equal 3905833419803113245, 9211083256682502047"
"Equal 6903472226941930271, 1070640071805643537"
"Equal 6153281573257825403, -7939571308458242054"
"Equal 5502023066228083654, 1403075791146529816"
"Equal 5087367923582422982, -1249726849021029797"
"Equal 8454986164236637531, -3882836951084542710"
"Equal 4761538239228167, -1381967571596620410"
"Equal -574648959929098201, -8801240522019002077"
"Equal -82113890469450133, -4493750498630752382"
"Equal 6128963045067951628, 6960564119588191724"
"Equal 8518413090804766951, -4043742611793178892"
"Equal -327907213288929093, -4789137345662599617"
"Equal -3950508406737200982, -1845607712753447925"
"Equal 8291036096478041810, -252264019410023214"
"Equal -6405058909756046228, 1753399889414380790"
"Equal 1188032633829019607, -2091740192649173392"
"Equal 245219694291684428, 5231582835533521591"
"Equal 2593080496939213085, 4624388356202089099"
"Equal 9013477067153014816, 7048490457741891515"
"Equal -8463687885327001709, 1251142125597411593"
"Equal 8867533777154715667, 6519158671122391207"
"Equal -5010175079689536012, -3598834262702923111"
"Equal -100730366465554028, -7797445517170547732"
"Equal 7168322633410355579, 7498663775238437353"
"Equal -5459806137496602310, -6739103227186909178"
"Equal 5792669314165924116, -6529105683241443132"
"Equal 1273892956305344481, -8408437360561882171"
"Equal 7280046999478009082, -5106554338254633218"
"Equal -4150832628611402371, -2715065008437563563"
"Haskell lower -4835482033961380136, 7184427977008976471"
"Equal -8656698553557735468, 7550805425694935794"
"Equal 5589526619903618740, -1332095898927279874"
"Equal -4302826656869556195, -3808673306930606687"
"Equal -341426240172227926, -370925787609807481"
"Equal 3327399912585740402, -44463564644044424"
"Equal -7812166001547836306, 5542742406606219208"
"Equal -8644047400178985314, -284464985469786843"
"Equal 4240553315785264131, 6606969732198560473"
"Equal -4428378520663303185, 806088650953204404"
"Equal 8595442791816307304, -517316193656831203"
"Equal 7402872814099662661, 5616595476475238972"
"Equal -7010376880593390152, -6905773417579540231"
"Equal 2998749511025725417, 174918377279762872"
"Equal -1360562801861809175, 2736703852467719641"
"Equal -1170543029108970053, -1246691087017162759"
"Equal 8577833052902963268, -6836299130026928404"
"Equal -7915924541394208175, -8623368832430422426"
"Equal -5149674507948902870, -5984391309522032172"
"Equal -2561505866835250092, -7266975651810035163"
"Equal 5024383334578215972, -992004309455376922"
"Equal -7526357038767405644, -1482095691179195447"
"Equal 7509147311025647132, -6013497248179197890"
"Equal -2921094012595850662, -8483877281822473696"
"Equal 7831964012570162249, 2312385983823438829"
"Equal -3675739549753953872, -4846013452615669309"
"Equal -6553068358208810522, 6173703924796475223"
"Equal -561379278964176083, -6300083336496272745"
"Equal -4732843092831784999, -5961516986299395837"
"Equal -1619657683892273210, 8780481985685447809"
"Equal -6574736878718238693, 2357795109722306023"
"Equal 2412430222250507067, 6925097843397437511"
"Equal -6491652648612893757, -7746976174515389252"
"Equal 2314705539274478072, 4608865445723666827"
"Equal -1420585814066687078, -1932808374263511494"
"Equal 4515531148651881888, -3335876181469292013"
"Equal -4633078511371647136, 5126438810533243206"
"Equal 1237343949391599829, 3372942971066303143"
"Equal -5387657271888849905, -4512743657606851469"
"Equal 2826567890536661626, -4884532339809079815"
"Equal 3336574953827052448, -4384410703294421598"
"Equal -1376846371883331843, -7366101672809490557"
"Equal -4585768068644793326, 2096245362012748410"
"Equal 1200037830127294080, 1173266207414054538"
"Equal 4278716723267438518, 5832592982712736704"
"Equal 7246058692396045202, -7304945701689419183"
"Equal 1056927246818270999, -8935216713884707021"
"Equal -5880185668735774603, -6879731720100243060"
"Equal 1468875844760742633, 4265057578812032097"
"Equal -4627953434650608112, 8283070425085102647"
"Equal -6445588184753469480, 653609835713962947"
"Equal -3135012863535145402, -8780085691256332501"
"Equal -5673466647605572036, 2403643622572913008"
"Equal -6256646616700978970, -6619162280730161741"
"Equal 162003180138991650, 2320039783965296097"
"Equal 1765445812567583864, -104525382602336048"
"Equal 7513295702624291536, -5400375839125495356"
"Equal 6322750074732216164, 8984070390362284999"
"Equal -422372365669586120, -5008098780590704275"
"Equal -226246076622963616, 4408416511980407609"
"Equal 7148353504011719030, -2732403961898728654"
"Equal -4481851576182505252, 3775591045685568690"
"Equal -950124174436474496, 847332214723791015"
"Equal 3313213134688587874, -5235135308145666683"
"Equal 2009716655115149874, 8299764478687826556"
"Equal -6057403181769384032, 6109690290360180041"
"Equal -5856396887872241954, -4632821768369155406"
"Equal 8983568470792798215, 442314492856952341"
"Equal 4910784573104233058, 6471223767743362894"
"Equal -1280479373239853506, -4569979492118721306"
"Equal -3570911297112526674, -7303461829148916359"
"Equal -8129332190944362381, 8953509144179018421"
"Equal 7059922502252634461, -6324386451939275663"
"Equal -4494619627202554827, 8998038275473864847"
"Equal 1387534810067456387, 8816309694252766080"
"Equal -1086995100070205637, 8240733888183281658"
"Equal 6182383923808394918, 2563133672932058"
"Equal -5840611569624862195, -8910147320555918011"
"Equal -6505885335841720575, 2357196875953991372"
"Equal -4574407161379983624, 7432521790938209625"
"Equal -5752109645996837198, 4027234010555397843"
"Equal 8558674287946234531, 2784690463155317165"
"Equal -6858167544852832710, 8058075634186368226"
"Equal -3307931997638471846, 7444292371887279296"
"Equal 5602676648864310291, -72420307754941462"
"Equal -4341317685330389290, -3774445277130719979"
"Equal -2602212768594534686, -404242282394702277"
"Equal 58881099712405129, 6924584675631420134"
"Equal -7677754480028429558, -7079612988860932901"
"Equal 281425667388267298, 4414279622059988715"
"Equal -2779581096018673629, -5994731004898401569"
"Equal 7591848504804218951, -2468030355590713960"
"Equal 7286748650969238704, 4653600029620565093"
"Equal -8324269570996576844, 7745022300133001822"
"Equal 2469043840360127559, -6772457853186900522"
"Equal -6483284071140371923, 4880727999360052927"
"Equal 3987012372964946748, 638644360686893739"
"Equal 2327694735416706499, 6881692519152111815"
"Equal -7394472871514904343, 4905631773979692015"
"Equal 3950708018171757699, -2374621980228762136"
"Equal 2597465371229018406, -1331258772566735175"
"Equal -7176280431348492259, -7773603085297280504"
"Equal 8851350155955453256, 6771921153865946912"
"Equal 8572909128024152910, 3798175119126896654"
"Equal -6475205558471905972, -8782076863529194222"
"Equal -7058007069565710722, -7782054754710082587"
"Equal 5765738571858039066, -7489389533645483449"
"Equal 5135863936593900075, -5285703465630293172"
"Equal 2383962071243439304, 2975444329913082739"
"Equal 9209732812246122936, -5052606128548797814"
"Equal -601483869936695162, 6531770719958347099"
"Equal 7969420121965926067, 766994697071600562"
"Equal -3154541657379681157, 2867110162569166614"
"Equal -3156181290567467144, -4246227475029853604"
"Equal -3506283948327093967, 1766576166357329247"
"Equal 3189914720475174762, 8840401508601294723"
"Equal 985763651803144163, 183400079100321800"
"Equal 2116310718276197957, -3698814273536492658"
"Equal -6682258629154545070, -154081965993920081"
"Equal 8019195590161149130, -5466195920020523712"
"Equal -790630107586538391, -3708335669937056039"
"Equal -3825986891142728600, 7254251419136245035"
"Equal 2625484537041638409, 562339298876681677"
"Equal 7115704614727762010, 3612593874300720193"
"Equal 6442258718390221024, -5990163875335292884"
"Equal 7473441092746255429, -7314453851139178472"
"Equal 1590478111619638193, -8542397047147924126"
"Equal -527057884718262334, 6530322313972880283"
"Equal 1305652665824527996, 5517572024682644231"
"Equal 131535683403301336, -4986365439377001992"
"Equal -1418318058898409072, -5244181984449767078"
"Equal 274523317534943652, -8693857615094138603"
"Equal -5053831593106280028, -8440318261105584456"
"Equal -7505821037269858997, 3464015837918501058"
"Equal -1578253808813185265, -1552853085623049227"
"Equal -6684735019203914247, -8582286270300318791"
"Equal 2525250188909224904, 545200536474195763"
"Equal -7890793048510934311, -3888997457581770880"
"Equal 3787346384750302368, -9168029010758497846"
"Equal -373385798797106296, 2721812829607569257"
"Equal 434439945366703914, -8669867153146860509"
"Equal 316837430086058846, -5843181230452209786"
"Equal 1440837728828482963, 5472146188022023421"
"Equal 4943086704767964197, -5018527932687689904"
"Equal 5046007905100385212, 5178591527457012553"
"Haskell lower 1435882301285033552, 1854148227340966576"
"Equal 2431244965259931259, 6136273671172371521"
"Equal -5195904311759102793, 5056442512371873861"
"Equal -1283552788790430663, -5587754700598209540"
"Haskell lower -8294177008261861414, 1745079174546318148"
"Equal -5563727483313729662, -7144755163580948985"
"Equal 3780580078463710767, 6372623232401727583"
"Equal 2044880877591093965, -7348803628518938382"
"Equal 1930756171786516622, -9135658858424971994"
"Equal -1660992787311707191, 4492649683535723375"
"Equal -6819734537480890517, -7047443892658756711"
"Equal 7195375587427672812, -692993201240944691"
"Equal 6935532048724010999, 4393761913106111091"
"Equal -8977798864498673159, 6687979990161803844"
"Equal -2731645627986361641, 6390659991327065031"
"Equal 3869609398833394252, 8192996355794556195"
"Equal -2696471480033757807, -2345235351410785955"
"Equal 7571435807215570477, -1968232352684037056"
"Equal -3919371253388473281, -7864617232449263820"
"Equal 5346215149392711836, 5635660634834818409"
"Equal -5891818499574484301, 3815485028880558021"
"Equal -91329701697811665, -5504405375498741069"
"Equal -5377126378213198316, 1738303865181091848"
"Equal -6796635575459155315, 3745268909164123017"
"Equal -5786532570112126079, -2975519049511588603"
"Equal -2978473849510944329, -901979227685551807"
"Equal -4786037198429931913, 4926744828723313027"
"Equal -8545864611081240089, 1345480549608871023"
"Equal -3090199224783992825, -1722167638546000364"
"Equal 7861423632055388265, -2465814218740794688"
"Equal 2312674802397418914, 7341902972336590156"
"Equal -4785080667977013314, 63898727606464659"
"Equal -7694813885213931800, 8260320332255296444"
"Equal 3928760878086283092, 1610140506608604004"
"Equal 6342019545290362639, -772806510530548016"
"Equal -5464040105239703062, 8238362038315371546"
"Equal -5185579119618496383, 7987356438979554197"
"Equal 8470236143557592144, -5209068067339369790"
"Equal 3938873541265311421, 4117101209747218212"
"Equal -8178234170658383587, -2369917494492088039"
"Equal -1387902723241356698, 7728275396669876794"
"Equal -6778988213485939800, -5566770901030379354"
"Equal 2402209313089504805, -1911673850127521179"
"Equal -208898318742464630, -2079629097593369392"
"Equal -5106260621708276709, -7263421137761422351"
"Equal -3408718427423480721, -911379486021658333"
"Haskell lower 2929020944157728128, -1436067930785944637"
"Equal -7293561206054405605, -479290840841910344"
"Equal 3378633264873158709, -5955661853870021834"
"Equal -7543406835094286222, -420285621658309868"
"Equal 6874079840029608136, -1875113792988458193"
"Equal -4768386105907411185, 1085989329210731862"
"Equal 2594606436844057014, 3229570396605692886"
"Equal -6041397993977201497, 755767378669563805"
"Equal 5512204652622100000, 6548458321392151062"
"Equal 7735851253107148960, 7630751311037136896"
"Equal 3730967316898188636, -4572280387163230783"
"Equal -3162137157448310198, -2932083522872275888"
"Equal 8021463100215243225, 144261400872191269"
"Equal -3809731732029446206, 5902104777258857611"
"Equal 4627853793339608952, -8336775560439385460"
"Equal 781570060073930849, 442819998892858393"
"Equal -2735856669929243506, -4316747544347718909"
"Equal 4003035283354865592, -2402302834436052948"
"Equal -8892248652997229754, 2142995028877737169"
"Equal -4853578855000983664, -2908626080833276769"
"Equal 3907085550410285660, 359128568681345476"
"Equal 126397191471793795, 3908785003075499723"
"Equal -8936696460408411227, 6686253986200066783"
"Equal -2420929893519096620, -1003000915817472797"
"Equal -2478998264392221723, -2589738724784233175"
"Equal -738645653051642695, -8608016156193330188"
"Equal 5975861980355656404, 7064723978507340230"
"Equal 1064513445214772392, -338600843627386369"
"Equal -6396172935955218105, -5448340178547043688"
"Equal -5630677325492881244, -3122416783778083646"
"Equal 3400476902958174364, -9186155743319475324"
"Equal 1913686146151750822, -3387516068894891594"
"Equal -4368877410202766923, 4074600134044911267"
"Equal -5139288384479171172, -1545172989935209023"
"Equal 1909884716695590052, -2036401356863611406"
"Equal -3114105919030162392, -3852142270551358049"
"Equal 4822004797425353573, 5947058357692911658"
"Equal 1392966144667113422, 7712811256694868782"
"Equal 7064494800187451397, 2535129057562731249"
"Equal -2640457762042628068, 3349706495966370839"
"Haskell lower -8436210915461740614, -2867723310187147045"
"Equal -5591324558803399473, -951454375743584008"
"Equal 8548625882982159752, 629960318729477889"
"Equal -3734823761290550162, -8876113971856324468"
"Equal 1163704017110033395, 6503475885271109214"
"Equal 1314115506674949878, 3272590373147199456"
"Equal 3839840984189357085, -1284125511391878500"
"Equal 4102813198964274575, -9047676945566296110"
"Equal 4688150115013413502, 3354017190172580926"
"Haskell lower -5469129385731847653, -535725143344495669"
"Haskell lower -7998351690508794640, -4474674705662420456"
"Equal 1286969915873288247, -4328972125026101486"
"Equal -487798439887878923, -3043168507032340528"
"Equal 1052613963889385981, 3579640061527498607"
"Equal 7803987795624484900, -4768407183933291246"
"Equal -2222575815828878716, 7817881122407073706"
"Equal 7159182887066398066, 7538899476652284748"
"Equal -8597793441134369204, 6049624668365753972"
"Equal -4001226112135961329, -3122816609007716933"
"Equal 4077052562066802554, 2884307091389359901"
"Equal -6842996989647470480, 4244281670446566841"
"Equal 6083363964294943795, 4333395653089883646"
"Equal -9147315910702230653, -3740188244483980659"
"Equal 4770763968159479190, -6184209672462734633"
"Equal -2114880991469541808, 6524157387358504175"
"Equal -5875242363546984407, 7955238489349309832"
"Equal -910590618582173968, 9159836983136041200"
"Equal -8490974691143945101, -5707884250384700991"
"Equal -6661906377047478692, -3748923362956083399"
"Equal -8401035645979314213, -7493911696329451933"
"Equal 347265752987496396, 3529914397163680995"
"Equal -2277761004489960512, 1299148299626990915"
"Equal 701198062012679504, 2983551856541930677"
