"distribution: [0,3,3,2,2,2,1,1,1,0,0,0]"
"words: 50"
"errors: 60"
"haskell demerits lower: 60"
"seeds: "
"Equal -3478648829764762645, 3814550273323748965"
"Equal 8923022744686096657, -7583721364304009254"
"Equal 1907512395741154530, -7241299471891639200"
"Equal 1248503836892856997, -712057176787203114"
"Equal -8255560286821711746, 2175692499523318482"
"Equal -5141134435132231605, 7978335867315992663"
"Equal -785561305103309853, -6891461628699377246"
"Equal 2072434433697053116, -3624863259514194064"
"Equal 2020762512807077143, 4238319108786748673"
"Equal 6732204305253023216, 1778374361901136971"
"Equal 5057271848643095629, 1991919149692167588"
"Equal -6787715983542809040, -6249400461642659523"
"Equal -2957325697199895693, -4478644997744088061"
"Equal 962637861325490582, 1609122156971818931"
"Equal 6538909455384799557, -745041061277815984"
"Equal -908382225996110637, 5647237924183760657"
"Equal -9103868295615947108, 3832342233723873536"
"Equal -5314726525885064241, -6276669998685868145"
"Equal 738001536959058108, -2145536713041188957"
"Equal 1179680269758312372, 7846291229913005719"
"Equal -8516697012363478938, 8930449295426096982"
"Equal 5845511706586630286, 1948130802487354652"
"Equal -4390965303588189893, 3029141378389427447"
"Equal -7768512753203772780, -7138317739207736779"
"Equal -2673912625561515625, -7295277996563997464"
"Equal 6025773175230935322, -2858506905025999504"
"Equal -5374924015908272873, 2150196239619300035"
"Equal 910791925026312103, -5597587018762612168"
"Equal 9026008628868845862, -2504916047720986846"
"Equal -3078055234639699073, -2517263548749343538"
"Equal -1567727069556617436, 8295427135146715996"
"Equal 4953894299292001678, 9097373934451873825"
"Equal -8112370595372596393, -4415386102519408854"
"Equal 2174825188297997425, -6108934288163346033"
"Equal -7551457054222771654, -6617118700057333467"
"Equal -8535723380955971142, 7738199010490295901"
"Equal 3691720989793272790, 4913512616440818798"
"Equal -1246507580298224951, -2817777659793563431"
"Equal -1571921846127180595, 8353003960709416395"
"Equal 5095110195898364446, -8795350503772933619"
"Equal 2010540475396488635, -165022109004426846"
"Equal 6661117761681971688, -7488138246871911524"
"Equal 2302434606660977065, 86648422299945223"
"Equal 6602753722368182252, 6597659707940588397"
"Equal -130331813341827571, -4191503523364870247"
"Equal 7836432024724210143, -8201903742837476704"
"Equal 4346652947858912273, 9169095851957208089"
"Equal 4980088543063699289, -908412212933912918"
"Equal 6898755159721194934, -3523692473129674309"
"Equal 8732327873466836434, 5384477143391763516"
"Equal 3975198267445547631, -2904241113921999203"
"Equal -271325750685493711, -5157278067972320862"
"Equal -6213318902822342472, -2371638101639152786"
"Equal -8612025931044787727, 5017525476118654649"
"Equal -6583561611317198331, -6931673686264166059"
"Equal 7076139408050457349, 740552797019974407"
"Equal -257054040911455461, 2706139138164896812"
"Equal -6454386986555227853, -3491464752995939397"
"Equal -6855644552499900593, 3840483028618162319"
"Equal -4796578456858767987, 2410334429267520929"
"Equal 8854461360161998209, -617637189300181347"
"Equal -3005359902021733941, -386189024571786818"
"Equal -8834291050696876574, 8189836788255718995"
"Equal -5942142470736948201, 2083291005366223804"
"Equal 8385741868395175486, -6778857623739373191"
"Equal 6871736205589482832, 2407363872342049037"
"Equal -141140713330494498, 39025239168177814"
"Equal 5282020873582185055, -2943158423152064218"
"Equal -512133497759537416, 7986773318223834799"
"Equal -5241072661198679827, 6496651127276303758"
"Equal 5361217269535799661, 2539002920103516572"
"Equal 856761674376873047, -234791316676170246"
"Equal 9024347483715567370, 8300677455348577753"
"Equal -4394084344200423672, 7918877170838609325"
"Equal 70673255491008884, -5851785154328151523"
"Equal -6561447597796611726, -3987357475975701131"
"Equal 5704370702670439829, 7591228674268060988"
"Equal 8404470082850050534, -5922623220713559257"
"Equal -4075713143141940395, 8399944951176882515"
"Equal 1935839720448446630, 5230955380731628748"
"Equal 595567623814376499, 6552472545672457107"
"Equal -440225645168057956, 8775547309420737153"
"Equal -884641551151619122, 6624024494401288285"
"Equal 4276249868335680385, 5676985430427221147"
"Equal 6290818872551824542, 4863871482910247531"
"Equal 8220716806102302300, -105163010728385165"
"Equal 8199225620831247310, -3710601302900481757"
"Equal -635907477081743520, 5587247188020311477"
"Equal 8601623083456453235, -6802420848013954117"
"Equal 3670782551217884227, -8138889085769039965"
"Equal 7563547833952549475, 6721363465225652233"
"Equal 2913076557983080849, -6565896559999941509"
"Equal -2038398863913418080, 4211036367551139274"
"Equal -4222787382502979315, 1052635523925376290"
"Equal 8818281458671889129, 6840803414732940435"
"Equal -4788957431111555882, -5552314256149045497"
"Equal -791314508051515886, 671859745331168004"
"Equal -926207834952159482, -2931677041222011806"
"Equal 4852226761239594529, -2333858398134605104"
"Equal -8428442569639403431, -7006024640481955427"
"Equal -3185683581386210092, 8543710756569515762"
"Equal -1725615879007319646, -1782254979739591800"
"Equal -2177725899323641873, 4807230537343283432"
"Equal -5071696865121138187, -6019391356046136304"
"Haskell lower -8935892684236941030, -208810807893098010"
"Equal -2630974640384946928, 6526165784076032869"
"Equal -4797537327363503154, -564460394409393868"
"Equal 7322662831990808540, 6622504709034861522"
"Equal -6785909740542180954, -4618577233829845615"
"Equal -9213127487549284730, -1750671241908718407"
"Equal 1661300965216236597, 6906844694792813925"
"Equal 501379694335480181, -6296542386444121318"
"Equal -6343013525902640641, 8983699675866364525"
"Equal -7346394512998474760, -5896670737940258676"
"Equal -931237291132956130, 2658294605619851584"
"Equal -2390545667698248857, -5390293781687560380"
"Equal -8265921419632416296, -936005437936611918"
"Equal -9062889701970292907, 1564570296342224020"
"Equal -8349423992288414107, 1384163974032890778"
"Equal -3862236010420341679, 1125928507429788875"
"Equal 5851822259707670417, -4930037675097277481"
"Equal -7127228627204867877, 5952185976818815775"
"Equal -2186977563912754178, -1560843735443400107"
"Equal 7394720253814866314, -4775897686861706969"
"Equal 3445503377250489581, 85267538003687593"
"Equal 73413289233902222, -3216663622414104501"
"Equal -2076693253350446679, -2354502041905246125"
"Equal -8850214417392164852, 6335103422523304746"
"Equal 1905349614841522466, 2720231771104075943"
"Equal 2961975562932125177, 7150966775794977730"
"Equal 1067689076364064215, 7362139167230242695"
"Equal 4031654705618559098, -815447508978644799"
"Equal -1090981839799309164, -6736988492599518916"
"Equal 4508516844756369092, 3294760134176208261"
"Equal -7553608288215654457, -862131653449522431"
"Equal 7470121325589338166, -3986416098847232211"
"Equal 3325710775004873737, 5751995358109057912"
"Equal 1961943404679858084, -2869304093578160567"
"Equal -5047412342247376957, 6323997643613002792"
"Equal 7982939490814440428, 7713038665979622131"
"Equal 127607394134483759, -7783027122910375869"
"Equal -221688750457484133, 5744633004253160975"
"Equal 8041794308662597148, -1223606032529583902"
"Equal -2781259196272619643, -393438928860166848"
"Equal 5126590722389153318, -7898422552433560050"
"Equal -3482647787964819939, -4584501998737207320"
"Equal -2322352105643451959, -5226300626633678310"
"Equal 2402216112077136856, 2248659123554183703"
"Equal -1166716109082678522, -8497585209226215474"
"Equal -5457705513209302778, -593790647182822843"
"Equal -4421864579647608633, 9221671440471195678"
"Equal -5189474805454074487, -1555139628880315499"
"Equal -2502860535660124008, 987864068063168867"
"Equal -5324121243455240391, 6743830240967106014"
"Equal -1676469145918730251, 1416244550636365728"
"Equal 3368300708067455999, 3601903794730763386"
"Equal -586387118078926432, -4910173908873000491"
"Equal 8574951793679987455, 2115403700627958594"
"Equal 8001594237421179446, -1554280329518550462"
"Equal -2038836060076467299, -9214297503478768120"
"Equal -489890811440373770, -6089833595337488611"
"Equal -2327351383156753193, -7874066678579419340"
"Equal -2328264665861488146, -7967329450649973542"
"Equal -8595780664961786798, 784156675817312290"
"Equal 7579155970757419318, -3478730190529201106"
"Equal -5618261259976010737, -5078423318537451782"
"Equal -2867917167784475565, 6461574510243590571"
"Equal 7896174425486267287, 6343886919677845219"
"Equal 265316293993965509, 2139106912881381825"
"Equal 7769957134545038257, 838112747629166227"
"Equal 3770259663175164452, -3511347385433602935"
"Equal -3743374860264333591, -8094508508761662859"
"Equal 2889093118803433055, -364791836677179268"
"Equal 4824778530701309393, -2267193879052896187"
"Equal 386534252986625512, -6868410380793482680"
"Equal -7650759982963773590, 7534077866881463360"
"Equal -5040500749912387584, 1330629164276422666"
"Equal 5166426108703904731, 4220078105051700864"
"Equal -6816829198502624224, -3162860159727339746"
"Equal 7078287499007281607, 401465271439011210"
"Equal -500938381877357054, -8406659009564490005"
"Equal -5674462133166944106, -7216354292234888999"
"Equal -5227593366331942643, -6947380858976967072"
"Equal -1710738195492607367, -4248730828267100491"
"Equal -2838717459601970658, -7023498636267277293"
"Equal 6314111558355285458, -1297911944294595632"
"Equal 1761238645196014608, -7643031009881314188"
"Equal 731691194669113006, -4896026992373115789"
"Equal 8566057962697679206, 1237426637866293154"
"Equal -3533814977249196401, 5019406698520590865"
"Equal -5867535112656334444, 3279993298940447007"
"Equal -4856169555462941044, -4242881055170084386"
"Equal 7637201658473715551, 4440608460174990677"
"Equal 3491676683481227693, 9031342150882938969"
"Equal -2781862067833883085, 218469964453779641"
"Equal -2558367848993071402, -1205200306415489560"
"Equal 420506217884752910, -5070582163733636788"
"Equal -9079053688334640676, 3331108271919953453"
"Equal -7241706715600847243, -8811862442193764751"
"Equal -5538657143456391958, -8528560514016611942"
"Equal 1039327355734754673, 2241117716830170753"
"Equal -2324409534965879094, -5073414079237958070"
"Equal -3188103622329894532, 9084392603346067730"
"Equal 3681786281715287985, -4052679786688941575"
"Equal -775663096077784401, -8177417476573193652"
"Equal -8353391317897333103, -2142152483595268691"
"Equal -4254738593641912007, 7276121803725913958"
"Equal 3447132056109997894, -339955558906413842"
"Equal 1901588145239762323, 6863341204413144466"
"Equal 5140050859528770189, -8835396941836073806"
"Equal -1812573414781736590, -2733521300260934789"
"Equal 554108303018000158, 7133452436011406173"
"Equal -5554207222523468130, -8922730126394132248"
"Equal 6104963386162061368, -3088312858137056463"
"Equal 8458214521779632175, 8751282413135819073"
"Equal 6102026473885986123, -3953269116483782450"
"Equal -5898127049010712149, 2151989696491908574"
"Equal -4355418713210444886, -4810119472279060980"
"Equal 343873614864818589, -1497005817890546493"
"Equal -2226785893021725400, -4883387701789993644"
"Equal -9034803734381272547, -4270949573408810641"
"Equal 1798270789379463490, 1380812733487831432"
"Equal 221826312843584103, -1078193236707753473"
"Haskell lower 3249959796655812572, 8569404663733323929"
"Equal 929878309309863198, 8404438588675594719"
"Equal -2406387376519921643, -6105834992022358048"
"Equal -6147607817091898613, -4542408343041141410"
"Equal -7967605502248248076, -8520742428362739817"
"Equal -4676392902859978053, -4594856719686982420"
"Equal -724617679082329595, 4877993653719183144"
"Equal 5610440805549133650, -2124553494647601529"
"Equal 1768130308053286645, -7532889749899992274"
"Equal 7815582407133942172, 8974600346128787343"
"Equal -7683337996000184221, 5167900910189704753"
"Equal -8189718125344420643, -6353984952051084196"
"Equal 7093996419481663426, 3486124851866239470"
"Equal -6808498981348406950, -8746123926163753450"
"Equal -2437785587072296022, -7402176335868748479"
"Equal -5718305600383657757, -1905847678380762790"
"Equal 2288651679183828718, 3055013588929791304"
"Equal -8170543565916036233, 8452622177281811765"
"Equal 2227515950227358523, 5343529633457805044"
"Equal 338434734122178924, 6239267833872900940"
"Equal -1285126183566774786, -6064550497352467715"
"Equal -831297102748368443, -8707952228843847769"
"Equal -7944763331372652271, -2894929020526607522"
"Equal 7280168743583139747, 4084228941310754715"
"Equal -1378626963856424685, 2998646127179863036"
"Equal 3793502443871309340, 2096040706987679401"
"Equal 6858521906130312251, -8549553067830304407"
"Equal -2189458485137702770, -7605581909345849331"
"Equal 8082370815376395884, 641117488398977369"
"Equal -4391530937291530836, 9200300545443784441"
"Equal 5592561847375175258, 4978078934434712814"
"Equal 5270835804410751403, -8453323477946703013"
"Equal -9215003929437673497, -24600934589590446"
"Equal -4691820896613981239, 943598795056682649"
"Equal -3751280783276836022, -1241090911908763726"
"Equal 7412109297902308743, 2309492409747813228"
"Equal -7348134503195418403, -5700257591330685685"
"Equal -2200753090645337590, -2175679858328967579"
"Equal -5197401975458464155, 2320292110835714390"
"Equal -8563466934227913077, -6205909170675781245"
"Equal 825107458821897799, -3779854116301389876"
"Equal -4949526520151781182, -3154927168396635731"
"Equal -1868351979693804338, -7635261854933202898"
"Equal 4919906523895339833, -6266148716891669378"
"Equal -783018822552789891, -9033395546094153814"
"Equal 500391893135155945, 2519176071904166948"
"Equal 6813847524330786031, 1070226218729200333"
"Equal -5524176306731174908, -3376314764638338863"
"Equal 5920770116827689657, 5884926422554007024"
"Equal -2014393114014313219, 4788865411523429020"
"Equal 7307910925529324341, -7649760212736578565"
"Equal 8955182114909205802, 6882557927578397093"
"Equal -6989786174427866473, -1514686630596665535"
"Equal 1124396510949738906, -5967062992295468253"
"Equal -7628390345370899819, 6515971207684116134"
"Equal 6659135198665544556, -5117687165984249408"
"Equal -7386006416283803805, 2430218608016990899"
"Equal -1155679214108023818, 6155516893455681022"
"Equal 6264395381525622377, -5776767071923078650"
"Equal 5955131906420352953, 1762652650900136984"
"Equal -282951227101320239, -4062123176959943063"
"Equal 8633939966169971602, 2602912752479683184"
"Equal 4247641014122248215, -1657359824599786926"
"Equal -8119010088515570800, -7698752402162047844"
"Equal -317373678680998072, 3071436908842279000"
"Equal 5894188929587902037, -3248567941687342498"
"Equal -2524555180510776455, -3461748571101624532"
"Equal -294107822024567261, 6536419742056249783"
"Equal -7215673907585227582, 1990777071552409789"
"Equal 7157180592193279805, -4735074721095128912"
"Equal 919152192932258074, -1658465310231442457"
"Equal 8441245260441124798, -6165013697816437621"
"Equal -9213951376501996463, -8708251169335265735"
"Equal -2592992072184620178, -632667435550535075"
"Equal 2342963514438656925, 7168580968394726885"
"Equal -5116520589374193523, -8923149975425140247"
"Equal -2342257334752345935, -225165415319027804"
"Equal -550030016229368061, -6969941155251624409"
"Equal -4027489702716031982, -7210693987255685026"
"Equal 3640515465273793605, 5180957103403007243"
"Equal 8179766696857252581, -6427320443264373185"
"Equal 6295969160383331046, 6702008466229841782"
"Equal 5762174345216274656, 3314031140316576478"
"Equal -4349368164006300563, -6157650593152855751"
"Equal 1276422619585161672, 4511481755479329243"
"Equal -3449604078436635384, 8565550472719034966"
"Equal 2546286531394420843, 3685175525474948334"
"Equal 4203604363603968798, -6890363561552601099"
"Equal -814818465575111122, -927594579560798729"
"Equal 344593242502515488, 7631532138527403812"
"Equal -7448135660855323337, -2542699108205586925"
"Equal 2281341089399259996, -636980130862611083"
"Equal -4907425652978755347, 6692247556946705221"
"Equal 7265483761520422056, -8563644139720538446"
"Equal -990662428446441491, 1762648621728867997"
"Equal 1222964567190524789, 6315830073982606575"
"Equal 2628383803410731648, -2084341979618538331"
"Equal -2579956423140325535, 5237877500524601377"
"Equal 2308893259076385046, -4790773955954635153"
"Equal 7331830295418931241, 6593970620540880788"
"Equal 5918905850966229953, -5657388151283855281"
"Equal 9121611619827842282, 2590676452382779615"
"Equal -9115652731765323679, 7611212012492022590"
"Equal 6274499707182162443, -5498672576347221920"
"Equal -3654729841407451052, -2258307756841924811"
"Equal 1889859521816548392, -1597164396677863281"
"Equal -4428669759352194609, -4089016319105034336"
"Equal -8193853220730697820, -5040966399968557910"
"Equal 6163734684996402715, -3708477977582423411"
"Equal 429960630056322487, -5957139894945327613"
"Equal 2888191362217763811, -545251239764539578"
"Equal -3986393089662292672, 1171494639154112518"
"Equal 430123926789159630, -1026790183877792132"
"Equal -157326931032049859, 8793787198976866086"
"Equal 3095976860416749338, -957359860800051787"
"Equal -6654076330784106078, 1866679410919594873"
"Equal 7487936032643553616, -2327720320090440560"
"Equal -1339303049996017152, 20843572358414526"
"Equal -1886598579133442711, -8222239180988398462"
"Equal 3366579154665398326, 1297007407249968157"
"Equal -812843517905526754, 1432395471281773198"
"Equal -8747604503458671086, -5377071804666558313"
"Equal 6784474391031142366, 2979691447697401998"
"Equal 2697602812536259500, -9189596705635500736"
"Equal -2397239553331143035, 6001541381512587101"
"Equal -1767422300121437049, -7557908587710843894"
"Equal -192419490474691640, -5315830381367420454"
"Equal 6581211881723302350, -2947682800786774644"
"Equal 1698196140017240983, -1564967122339995053"
"Equal 8083514303899341835, 8221399223218114647"
"Equal 2351579253803822732, -3048322196134065465"
"Equal -2673503355710032491, -7555069421771947491"
"Equal -7634747528639772490, -8837177351948293614"
"Equal 4492962776820013574, -5651972105492422120"
"Equal 6054198812934270963, -4600070016858661309"
"Equal -3577655496951771401, 8730118563026343253"
"Equal 6860705923028425703, 7344775254102458491"
"Equal -5342677383870928164, -5306396800617999032"
"Equal -2356493239504560937, -5954166041987917065"
"Equal 8507362190375989926, -6045310599245726314"
"Equal -7972078789407782177, -977457005404017548"
"Equal 4118074383092289730, -6884552593021910036"
"Equal -5008481347712765825, 6829073752654598464"
"Equal 6239356000895459990, 9176600358762367731"
"Equal -2032431918628774266, -9077180921524783832"
"Equal -9091430848250967228, 5792304956032068579"
"Equal 5442300737779974673, -756816154007354049"
"Equal -7303769061320674616, -3151558923664363096"
"Equal -7420313755449128242, -4497622229090649231"
"Equal 6166872931428178755, -6261866841588963568"
"Equal 6208008583255783384, 8799511298465820475"
"Equal 8830276117537727003, 303735112974005896"
"Equal -2331523338034392715, 5056823749629780766"
"Equal -651437274830906151, -4722559783180304941"
"Equal 5333040689926132375, -1597926074306097166"
"Equal -6255287272786274429, 9089247982485460277"
"Equal -3644254756182055358, 276655744281061368"
"Equal -528957331637719182, -857856570789870852"
"Equal 1071910999515409746, -4273299115161973603"
"Equal -8971623776522842314, 4644531989718114974"
"Equal 7724721973123343009, 4605698821165781274"
"Equal -9048610147127085045, -7116594431055647912"
"Equal -5276720017003933531, -5404622683733365114"
"Equal 3323915013194835448, -7615719728511965697"
"Equal 5982654472981189692, 8353136675185264231"
"Equal 1826212242012660349, 8431161052666856018"
"Equal 2783375466832787185, 5441036959681103675"
"Equal 8455039931577180320, 4203188916234099478"
"Equal 9172763520239414207, -6155040860207342052"
"Equal 237655962630232908, -5437827623901834540"
"Equal 3507924573637341399, -7256923450088823491"
"Equal -3982014106861513291, 8130410047943482501"
"Equal 7384096309686789392, -8164134881802631681"
"Equal 3116816551072151929, 1634861852366176"
"Equal 2479958356177088280, 5041605746960764045"
"Equal -625170479518400905, 7494078874880090128"
"Equal -9210707591822220778, -2695813282304123152"
"Equal -6554334810887808085, 1550510378006907308"
"Equal 9019762564807481435, -4317731886248989790"
"Equal -1733623894487968187, 4484365047401874326"
"Equal 8207641083420911622, -7493656480146728609"
"Equal 686026717182508936, -511877962346758265"
"Equal -982804830099756819, -7692405487065157782"
"Equal -3624998414707463551, -5653713947592810382"
"Equal 3356709430325199560, -8178461413110539948"
"Equal -3890560751158788300, 5855600772024568793"
"Equal -1280107617471746328, -9057392577586631072"
"Equal 8113532523104867660, -1324295884972814363"
"Equal 2307496204088693093, -4650430155549635930"
"Equal 7040201711946407371, -5565442247330334302"
"Equal -520108213074855770, 4736784737901423720"
"Equal 2881500505401950975, -4304020540187064365"
"Equal 4154476625839211626, -2868786560614537793"
"Equal 5644299515996808677, -5502930654179276258"
"Equal -5985849437114202499, -458922946656055364"
"Equal -3333948035578943859, -7411922545069862248"
"Equal -2800802202799883044, -2238315638986862600"
"Equal -2666903510228534079, -8708482574374429553"
"Equal 910017757123144106, -3908423512502789592"
"Equal -4042433750985510925, 3678696926233772252"
"Equal 450323907982795569, 3695015920651620833"
"Equal 3560198711248478400, -4073440342638698928"
"Equal 549706376265133698, 9122347621393413979"
"Equal -5341681505886518814, -957498441917973736"
"Equal -4267287887714869270, -2936258505845530277"
"Equal -1837545742809171182, -1153268386871901881"
"Equal -5004004921634069521, -6773096129106652539"
"Equal 8332160232354556505, 4730421116534831581"
"Equal -5137427062798989631, -1904046319451204412"
"Equal -6838794503144627435, -8475121747626878574"
"Equal -9040288244738302397, 5104416056997588678"
"Equal 1074376480996528415, -4500592305696890057"
"Equal -4482553502381635653, 8746329825755015466"
"Equal 697632322788006661, -6288823050599343660"
"Equal 4886494361855035954, -8592683207810968949"
"Equal 3765385544125613409, -4551209289710074763"
"Equal 405408487784346747, -1348692224176552718"
"Equal 7231640197986061991, 613200282471969227"
"Equal -8950661999151634829, 5722794791809255310"
"Equal 7276831596581500009, -3536453690017256192"
"Equal 7620578131010059647, 1961793607053473287"
"Equal 2598884391733143149, -2219036195639148240"
"Equal 4638053376929595301, 6526741829758157266"
"Equal -3905978546056542659, 5502677175203938806"
"Equal -6904157358599151278, 4795976421237507132"
"Equal 2836277516045597063, 4698829638442510452"
"Equal -2748052572633710237, -3918032758392719460"
"Equal 2300603461982089035, -273229577844005783"
"Equal 578241464082398940, 4086320589324526458"
"Equal -1039030255738168013, -6008887797596276295"
"Equal 4920473532715319171, -5397472237709316400"
"Equal -7049808573175463363, -9043265353826072995"
"Equal -6363486888846379880, -632810953652475074"
"Equal -3020369005362714067, 2577325985514176058"
"Equal -5992662071204149230, 1619031334935268329"
"Equal 8679855788868265244, -3629639137250295062"
"Equal -4153064864126064348, 5450527947453775289"
"Equal -2758848386705996148, -189346690353060063"
"Equal 7525204099869196956, 7471941349343378293"
"Equal 6753655030011472678, -7389714069567638920"
"Equal 8211002214376798433, -8340995571833623237"
"Equal -2816469146939629182, 3904241101498264551"
"Equal 2581053464449457031, 6665266561153331926"
"Equal 6033179267591860996, -5983372951842472113"
"Equal -5400437719221365298, -3308567024910622421"
"Equal 7828760861562317647, -3955685621125028646"
"Equal -1988781985694122929, 2734084102147353735"
"Equal 8272212614527607423, -8651477907207323993"
"Equal -5821534553403640656, 6298537327121497114"
"Equal 9126670673170856723, 2771316337066477414"
"Equal -1098204105344686016, -6613253095748581320"
"Equal 8465513899370136073, 2281897290665355065"
"Equal 3968226848598372664, -2885284966699983305"
"Equal 8590749106045042708, -4423906125904856372"
"Equal -1541381968726787765, 1946244869057965149"
"Equal -279614502750628171, 2970473227734422957"
"Equal -3692992150966782819, 6917847425960648334"
"Equal 371346071430915809, 6214801246610782030"
"Equal 8529693154730220057, 4855143742034605644"
"Equal 1185149223096976743, -2130528872357498987"
"Equal 830340851468062426, 5609552109276107621"
"Equal 6270739351151829710, 7631004832872716412"
"Equal -2996790018593276691, -7258162764536656491"
"Equal 9086865733540633797, -6787444530881613809"
"Equal -4116365381489086439, 3878906678980836206"
"Equal -6066936248243092250, 4704745558015927193"
"Equal 8039747644526638503, 7390066791798570436"
"Equal -2685118943701497770, 2064986329816033095"
"Equal -895084684880348713, 8870857401498017366"
"Equal -3418023143408625753, -7910907808708406837"
"Equal 5520959199127302165, 7209700525641032137"
"Equal -6333790340856596130, 1038437724064606884"
"Equal 5536667825238853436, 385076680692710345"
"Haskell lower -8561763194563996675, 8324676579502427804"
"Equal 2042273573161198979, -8081976299645489134"
"Equal -3050878361429477314, -4630796824473010843"
"Equal -175645676126927527, -8723879930414294626"
"Equal -5993540088263036355, 367133597279608526"
"Equal 4019414684924116922, -6791039851244227964"
"Equal 4093960620161665574, -1860712743117650106"
"Equal -7465012368462135586, 1683818925020815549"
"Equal 3698884077240845932, 669091415623144737"
"Equal 6147874970066374237, -2245084560968184847"
"Equal 3747473526969398200, 3168241047905552120"
"Equal -1796865239232166651, 2450402286019548404"
"Equal -1325654698853871516, 6694254911027128485"
"Equal 8616079160624293979, -2606237873667629131"
"Equal -1005320408404783515, -7552289546425541682"
"Equal 8611674502738360710, 1085657623082499821"
"Equal 1419893249308936189, 588664632309084029"
"Equal -8104301211321403730, 1274244643210537805"
"Equal -7058679316229590285, 8256243751421363044"
"Equal -7516581729725595805, -2592555885167171743"
"Equal 922551731025856071, 8964837236274184406"
"Equal 9134045283900086965, 7119385980946473380"
"Equal 6392802897568465184, 9135546976573845206"
"Equal 4911381715946973053, 4542622352749667685"
"Equal -490349273139471424, 7384618697636225506"
"Equal -2123614562626765043, 1876475651692235668"
"Equal -5105742507952058076, 8776672900206226137"
"Equal -7589136696397054107, 149280954909638942"
"Equal 6850667418856908781, -6247336082671989936"
"Equal -3302931869902586934, 8662218532531688285"
"Equal 4606741866660835038, 1336582170260683222"
"Equal 3350035448206463934, -7409885606296959725"
"Equal -1755854960363236716, 178683524743717466"
"Equal -104938763592068346, 5883710701971980482"
"Equal -947723617000904274, -12346523051790984"
"Equal -1887840131001949153, 7830070224826447422"
"Equal -3712020211204206767, -1833440773648698063"
"Equal 8927155710165122440, -6525479597904994170"
"Equal 2474369730634275492, 8429322556424090904"
"Equal -6221602999293457289, 4753444944312736098"
"Equal 8369608408270234759, -2490429742258989249"
"Equal -2729862700903009403, -7019966879907518653"
"Equal -2117788184776445666, -4594386814584224484"
"Equal -3086642048164442858, -8527393938406058774"
"Equal 5083778838618770070, -3737714430442743733"
"Equal -4660695617719490339, -6443770201314487397"
"Equal 6910917800332287846, 6441994831939182319"
"Equal 4690510968307286559, 2247229852216330362"
"Equal -1791888422092552255, -2341370949418168494"
"Equal -3431027122357659975, -3927438972040253308"
"Equal 6135156152299400438, 9190058477028381044"
"Equal 4498385991140352527, -7248085449140694494"
"Equal -7225196662737049608, 6373804800422053597"
"Equal -1774985805109656020, -6821593168516042659"
"Equal -1541200705884293267, 8985568899727229228"
"Equal 6084528365420841444, 9094458649461707026"
"Equal 7924296538951782278, -7800458120186085006"
"Equal 394026921472593348, -4037663584397530367"
"Equal 8834011297593184736, 1392557674591394708"
"Equal -8509013243048724497, 219533227746166639"
"Equal -7534872313727306555, 7759095624043767864"
"Equal -6691877909698960801, -9163306002067779671"
"Equal 8976583544080130162, 2533254571802084843"
"Equal 9067851168911974452, -96144798047515387"
"Equal -53857664249658, 6943370289622680057"
"Equal 7061770350623390380, 8761975809615132144"
"Equal 9142089908872746247, -1366614075342737149"
"Equal -2382621631946388369, 4943434777309084820"
"Equal -4586450456204620873, -7620226234619044176"
"Equal 831664218551386534, 3825417226513888629"
"Equal 7469975387370927804, 6827950362155064888"
"Equal 8561070784012281718, 6658097472841757118"
"Equal 4868719762409722909, -2600622464641075852"
"Equal -961542669573346348, 1411609378074533806"
"Equal -5488920429121750908, -3155033923603051416"
"Equal -6688268577654998505, 8539753006959093402"
"Equal 866704052848646490, 3262802451218561881"
"Equal -5938851516040624154, -2234128691702947572"
"Haskell lower 2963303437908717195, -8580064317230154594"
"Equal 3510314833921663427, -7424123764406953152"
"Equal 5171178950817492332, -9026115050208080582"
"Equal -418431105275876115, -8286237905030352379"
"Equal -6247424803320644903, 486698747907246596"
"Equal 3048879450844766856, -8183945124797621005"
"Equal 7341654625718572566, -4876419813914463063"
"Equal -6266556672948818768, 2514530002979225369"
"Equal -9176015970129922054, 2951273382574230872"
"Equal 4919660009556842537, -1579236639341387179"
"Equal 4619412019713137014, -7409114031380598249"
"Equal -4038520034676665716, -8418275717862609687"
"Equal -5595224486354398922, 8573979062430054817"
"Equal -9185116302852434021, 5902007887367569581"
"Equal -1724600785548954885, 3334092824220820946"
"Equal -46936673529118261, -6670385242020524976"
"Equal 6218846387114740597, 7084442052864514544"
"Equal 897967521478047689, -4577976088678774965"
"Equal 722391616466455318, 1120709523699867135"
"Equal -4153896704232292914, -1678237384103162943"
"Equal 5263749731651207616, 4333958667739225497"
"Equal -8996015341527366669, -3028595093002766633"
"Equal 1539488990206115148, -8809542161293800458"
"Equal -1220073465194491687, 6543497531653372374"
"Equal -5484490569908051508, 6099299268948622235"
"Equal -28440765439762026, -6523483638811467571"
"Equal 1986859766939450035, 3957037457402759055"
"Equal 1333469638124329248, 7629653129051163277"
"Equal -1539189761510313826, 7601777194241835592"
"Equal -5072047828112309003, 6160668414636878666"
"Equal 7953933481769367158, 3731350019310777776"
"Equal 7972523708994755307, 4315281562890603630"
"Equal -1811420482327338802, 7228932916926838609"
"Equal 4249976484779527839, 1642004795352890565"
"Equal 3398739957187154716, -3835221036892069127"
"Equal 3817490430713497974, 5683292511425464566"
"Equal 2149020987158395113, 5804726460806217967"
